Caption,Date,FileURL,Filename,InstaURL,Title,Latitude,Longitude,Address,Notes
Historic marker in front of the 1873 Woodstock Academy in Woodstock. (See previous post.) #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse,11/14/16 11:14,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14547621_214137189013785_3693907895897817088_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=109&oh=09fc782d417873b3d2384bfa9dd910d9&oe=5E893895,14547621_214137189013785_3693907895897817088_n.jpg,instagram.com/p/BMydtghgQt_,Historic marker in front of the 1873 Woodstock Academy in Woodstock,,,,historical sign duplicate
"Woodstock Academy, Woodstock. Built in 1873. #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",11/14/16 11:13,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/15101604_1211101095602177_6093572039036108800_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=105&oh=0ecfa363e535915e17898f8e14701dcb&oe=5E71B05D,15101604_1211101095602177_6093572039036108800_n.jpg,instagram.com/p/BMydjl9g2Fi,"Woodstock Academy, Woodstock",41.951017,-71.975534,"57 Academy Road, Woodstock CT",
"Cove School, Stamford. Built in 1872. It's now a duplex. #stamford #stamfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",11/7/16 11:10,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14712173_1781569502131394_5110796475609120768_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=102&oh=a33c941ba55a6de2c7a3fefd01e2e8d4&oe=5E768729,14712173_1781569502131394_5110796475609120768_n.jpg,instagram.com/p/BMgbqKgAmPe,"Cove School, Stamford",41.050737,-73.503159,"322 Weed Avenue, Stamford CT",confirmed by photographer
"South Center District School, Canton. Built in 1848. You can't see them, but this schoolhouse does have two doors - they're tucked inside the vestibule/portico/entryway (anyone know what it's really called?) behind the columns. #canton #cantonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",10/31/16 10:42,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14659247_1046336898812554_8971455759514599424_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=26b0af8ca8407dbb6613e196bcd265ab&oe=5E6E08C3,14659247_1046336898812554_8971455759514599424_n.jpg,instagram.com/p/BMOW6_WgfNi,"South Center District School, Canton",41.8545206,-72.9164297,"185 Cherry Brook Road, Canton CT",
"There are two of these quotes on the front of the old Southeast School building in Torrington. (See previous post.) This one says, ""Honor lies in honest toil."" -Grover Cleveland. The other says, ""Ignorance breeds error."" -Horace Mann.  #torrington #torringtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",10/24/16 11:21,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14606908_1614229858871400_3695213879488413696_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=567766db682a895010842d1a8334726d&oe=5E88B92D,14606908_1614229858871400_3695213879488413696_n.jpg,instagram.com/p/BL8ZxlCANah,There are two of these quotes on the front of the old Southeast School building in Torrington,,,,"quotes in front, duplicate"
"Southeast School, Torrington. Built in 1939. #torrington #torringtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",10/24/16 11:19,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14701327_151130288685217_5708725012056244224_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=608ab30c55dff9536d27e34594a5d20d&oe=5E87E67D,14701327_151130288685217_5708725012056244224_n.jpg,instagram.com/p/BL8ZlaUAs1K,"Southeast School, Torrington",41.7937503,-73.1138854,"196 Oak Avenue, Torrington CT",
"Milton Academy, Litchfield. Built in 1855. The glazed door and board-and-batten siding is original. This school is right next to the Milton District School, which I posted 3 weeks ago. #litchfield #litchfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse  #schoolhouse",10/17/16 10:23,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14659246_1473841425963972_1950380215737778176_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=92901309b2d3cf1dffe0b246d064582d&oe=5E83D1BD,14659246_1473841425963972_1950380215737778176_n.jpg,instagram.com/p/BLqRptTgBLX,"Milton Academy, Litchfield",41.7634098,-73.2517813,"Milton Road, Litchfield CT",Approx location in Milton Historic District
"Mill School, Morris. Built in 1772. #morris #morrisct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",10/10/16 12:10,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14474491_1808018449482909_5456151316956971008_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=109&oh=c7b8c2c7f23738ef830fe0601bec02f1&oe=5E6FE37F,14474491_1808018449482909_5456151316956971008_n.jpg,instagram.com/p/BLYcUm8gOLl,"Mill School, Morris",41.6825731,-73.1997141,"12 South Street, Morris CT",
"Center School, Old Lyme. Built in 1934. #oldlyme #oldlymect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",10/4/16 11:49,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14574252_610595729119834_1228780389514870784_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=d5533ba33a6217a73545a6a9e115f154&oe=5E7166DF,14574252_610595729119834_1228780389514870784_n.jpg,instagram.com/p/BLI9FzFAupr,"Center School, Old Lyme",41.31869,-72.3274041,"49 Lyme St, Old Lyme, CT",
"Milton District School, Litchfield. Built in 1896. Located in the Milton Center Historic District, it has been converted into a residence and was even mentioned in  @countryliving once: 
http://www.countryliving.com/real-estate/news/a37988/connecticut-converted-schoolhouse-for-sale/ 
#litchfield #litchfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",9/26/16 11:41,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14482772_257126201355177_7784163121991516160_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=109&oh=d63dc927ed3efaaa1c8ee8638331dc1a&oe=5E8C967D,14482772_257126201355177_7784163121991516160_n.jpg,instagram.com/p/BK0V2MWhQwW,"Milton District School, Litchfield",41.7634098,-73.2517813,"Milton Road, Litchfield CT",Approx location in Milton Historic District
"The Academy, later the Canton Street School House, Canton. Built in 1872. Now known as Gallery on the Green, it's been home to the Canton Artists Guild since 1960. #canton #cantonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",9/19/16 11:20,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14369041_331666780499716_1927476141_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=104&oh=02739dbfa48bc72a1e45cecbe3a8714a&oe=5E67041A,14369041_331666780499716_1927476141_n.jpg,instagram.com/p/BKiR3bFAxdX,"The Academy, later the Canton Street School House, Canton",41.8246891,-72.8954497,"5 Canton Green Rd, Canton, CT",
"Litchfield Law School, Litchfield. Built in 1784. Yes, a it's one-room law schoolhouse. 
The State of Connecticut Judicial Branch says: ""The Litchfield Law School, the first of its kind in the United States, was founded by Tapping Reeve in 1784. The custom for students of law in the 18th century was to be tutored privately or serve under apprenticeships. Tapping Reeve, after being admitted to the bar, began his instruction in this fashion teaching individuals in his living room. He developed a curriculum of all areas of the law and allowed students to operate a Moot Court. Eventually, Reeve constructed a school next to his home to accommodate the growing enrollment. He operated the school single-handedly until 1798 when he was appointed as a judge to the Superior Court. He then invited a partner, James Gould, to join him at the school.

Distinguished alumni of the school included several Vice Presidents of the United States, as well as numerous Senators, Congressmen, Cabinet Ministers, Governors, and Judges."" For more, see https://www.jud.ct.gov/lawlib/history/tappingreeve.htm

Today, the Tapping Reeve House and Law School are managed by the Litchfield Historical Society, and open to the public:

http://www.litchfieldhistoricalsociety.org/lawschool/index.php

And yes, this is where Aaron Burr first studied law, though not in this schoolhouse. As one of Tapping Reeve's first students, Burr - brother of Reeve's wife Sally - had
moved on years before the school itself was built. (Is ""Nonstop"" stuck in your head now?) #litchfield #litchfieldct #litchfieldlawschool #lawschool #ct #Connecticut #cthistory #ushistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #ignewengland #igersnewengland #ctlove #ctvisit",9/12/16 10:58,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14294882_196778330742016_1901411878_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=104&oh=cbc049d57933a7ba944712559ba389ca&oe=5E6F3797,14294882_196778330742016_1901411878_n.jpg,instagram.com/p/BKQN1T0Auwm,"Litchfield Law School, Litchfield",41.74374,-73.188397,"82 South Street, Litchfield CT",
"Sign on the door of the Little Red Schoolhouse, Winchester. First one I've seen with a phone number to call for more info😀 
#winchester #winchesterct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",9/6/16 11:28,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14269221_177884309310438_4645803_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=106&oh=683d876ae657b5415ebaf5d0a75e8bd6&oe=5E7C041C,14269221_177884309310438_4645803_n.jpg,instagram.com/p/BKA0b-hgQsq,"Sign on the door of the Little Red Schoolhouse, Winchester",,,,sign in front; duplicate
"Little Red School House, Winchester. Built in 1815. #winchester #winchesterct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #ignewengland #igersnewengland #ctlove",9/6/16 11:26,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14240491_1147110982014730_1833487918_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=4e307f803a7ee9c2e7ec9b37dd65ad83&oe=5E864416,14240491_1147110982014730_1833487918_n.jpg,instagram.com/p/BKA0QxIgPbY,"Little Red School House, Winchester",41.8893374,-73.1211835,"475 Platt Hill Road, Winchester CT",
"Center School, North Stonington. Built in 1870. It's now a residence. #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse #northstonington #northstoningtonct",8/29/16 11:08,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14156258_358417691213651_1870863128_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=111&oh=9bf237e52aa0d824bf2c222d48ecbb09&oe=5E7088DC,14156258_358417691213651_1870863128_n.jpg,instagram.com/p/BJsLzGiAyix,"Center School, North Stonington",,,,NOT FOUND
"Marcia Thompson Schoolhouse, North Stonington. Built in 1814. This one looks basic but has a very cool backstory. Originally on Taugwonk Road, it was moved to its present Main Street location in the early 1980s. It stands on the foundation of a different one-room schoolhouse on the grounds of the 1819 Andrew Baldwin House. Also on the property: a blacksmith shop, carriage house, and waterwheel. The New York Times told the story of the schoolhouse in 1987 when then-owners Frank and Anna Limpert put the house up for sale: ""To furnish the schoolhouse, the Limperts used as a guide a photograph they received from Marcia Bentley Thompson, a North Stonington resident now in her 90's. The photograph shows Mrs. Thompson, then Miss Bentley, on her first day as a teacher, in 1911, at a one-room school in Clarks Falls, to the east. 
The Limperts found old desks in Rhode Island and inkwells in and along the Shunuck, just outside the schoolhouse windows. In 1983, when the restoration was complete, they named it the Marcia Thompson Schoolhouse and held ''Marcia Thompson Day.'' ''We invited all the one-room teachers we could find,'' said Mr. Limpert. Mrs. Thompson, sitting at the teacher's desk, joined several other former teachers in such activities as singing old school songs. Today, Mrs. Thompson's Bible sits, at her request, on the teacher's desk under pictures of George Washington and Abraham Lincoln but not far from the colorful crayon drawings of the schoolhouse made by children from the North Stonington Elementary School."" The house, schoolhouse included, is now on the market again: http://www.zillow.com/homedetails/63-Main-St-North-Stonington-CT-06359/59973800_zpid/

#northstonington #northstoningtonct 
#ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",8/22/16 12:57,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/14032834_280156645701319_705754924_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=0e76d88610eb42f0dcb35c6fd954713a&oe=5E8148F0,14032834_280156645701319_705754924_n.jpg,instagram.com/p/BJaWuyuguLb,"Marcia Thompson Schoolhouse, North Stonington",41.4409651,-71.8817532,"63 Main Street, North Stonington CT",
"Nameaug School, New London. Built in 1890. Everyone loves the cute little schoolhouses (and so do I) but since I started looking for those I've also found a lot of very impressive and historic larger school buildings. I don't post many of them here, but sometimes one just strikes me as cool, visually. This one is located not far from where I live, but I'd never realized it was a former school till the other day. Nameaug was an early name for New London, as was Faire Harbour. #nlct #newlondon #newlondonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse",8/15/16 20:06,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/13658905_1763780260571990_1275745276_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=102&oh=5f34b18b61d75fcb497fe8a8d9a3f9d9&oe=5E693E32,13658905_1763780260571990_1275745276_n.jpg,instagram.com/p/BJJGSgzAhsR,"Nameaug School, New London",41.348312,-72.1061143,"21 Montauk Avenue, New London",
"East District School, Norwich. Built in 1798. #norwich #norwichct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",8/8/16 19:19,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/13739652_1647705408880561_1469779105_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=c48037c2d78e04e70b1a2031d2866ba4&oe=5E66079F,13739652_1647705408880561_1469779105_n.jpg,instagram.com/p/BI2_SCXgxPB,"East District School, Norwich",41.5461118,-72.0879646,"365 Washington Street, Norwich CT",
"Cohanzie School, Waterford. Built in 1923. #waterford #waterfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #abandonedschool #cohanzie",8/1/16 14:26,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/13774334_1159195470836201_253722110_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=105&oh=646b885f4bdd0d8c6adbd9771438b9a5&oe=5E6B038A,13774334_1159195470836201_253722110_n.jpg,instagram.com/p/BIkcL7yg0_u,"Cohanzie School, Waterford",41.376655,-72.140591,"48 Dayton Road, Waterford CT",
"Titicus Schoolhouse, Ridgefield. Built c. 1760 as a one-room schoolhouse, it was enlarged in the late 19th century. It was used as a school until 1939. The building was restored by the local American Legion Post 77, which now uses it as their headquarters. #ridgefield #ridgefieldct #titicus #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",7/25/16 19:18,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/13658719_267051887003062_964389245_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=dd3afbe0d5296dcab774aa55dc9d61b3&oe=5E7C9144,13658719_267051887003062_964389245_n.jpg,instagram.com/p/BIS8D9ng85S,"Titicus Schoolhouse, Ridgefield",41.29232,-73.5038938,"71 N Salem Rd, Ridgefield, CT",
"Branchville Schoolhouse, Ridgefield. Built c. 1875 (maybe; this is my best guess based on the little info I could find and the style.) It's now used by the town for storage. #ridgefield #ridgefieldct #ct #branchville #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschoolhouse",7/18/16 23:22,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/13722184_1207671009263771_791643561_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=111&oh=57d0d8ea3b2158ca11cb3d5eedfecc5f&oe=5E767D70,13722184_1207671009263771_791643561_n.jpg,instagram.com/p/BIBWcLfgC6L,"Branchville Schoolhouse, Ridgefield",,,,NOT FOUND
